"ref_date","united states, adp employment change","united states, business confidence","united states, chicago fed national activity index","united states, chicago pmi","united states, consumer confidence","united states, continuing jobless claims","united states, corporate 10y t bill spread","united states, gdp growth rate","united states, industrial production mom","united states, initial jobless claims","united states, interbank rate","united states, manufacturing payrolls","united states, manufacturing pmi","united states, mortgage applications","united states, nfib business optimism index","united states, non farm payrolls","united states, non manufacturing pmi","united states, ny empire state manufacturing index","united states, philadelphia fed manufacturing index","united states, redbook index sa","united states, richmond fed manufacturing index","united states, services pmi","united states, t bill spread 10y 3m"
2005-03-31,57.365000697814,3.37873469898454,-0.0564738127135284,10.5256697376126,7.19749556324528,-0.0142551045203463,-0.941737735603125,2.0322186810499,-0.291333686799575,0.0625674708111009,0.0663802083569149,37.0554346583544,NA,NA,4.4921039719902,96.4520417340333,2.12190846027955,6.04847082994386,10.3372738669908,0.348789017598404,4.64560177449419,NA,-0.0453413750472831
2005-04-30,115.512764911609,0.371049186281027,1.1364490646457,11.2095424451583,2.67494553356785,-0.0250170869752739,-0.801877099692645,NA,0.109728241956513,-0.0274330653206062,0.0352713055303718,21.8980928958597,NA,NA,1.12052160098688,334.860564089982,-0.223803826536432,-9.92672415575882,20.5794626890075,-1.92340432899338,3.71147520436636,NA,-0.255665010007292
2005-05-31,125.022852136301,-1.03695924365851,0.359329011788215,-1.00786666556365,2.24341626100973,-0.010997189645162,-0.653373177583728,NA,0.0107587926763227,0.0109263914211596,0.0331937151565208,46.7235743452523,NA,NA,2.14619558191355,145.232213155587,-0.467250874147425,-23.0589759053412,4.62215769012265,-1.45970202932993,15.7665158307199,NA,-0.530036723458095
2005-06-30,97.8149477364791,0.554726265666432,0.81216409284364,2.87354938396128,11.7011460017839,0.00138044717641799,-0.660686048922039,-0.549590419070861,0.311759453467146,-0.00477097997024132,0.0418371056128374,11.5330575052647,NA,NA,3.16847725051171,225.568271897696,2.39095419377522,-10.2547469971012,-5.93479683886927,-0.629977781290368,3.80958818932147,NA,-0.822680137658132
2005-07-31,113.808737076729,0.946122570756408,0.284952371941584,7.35389757224762,12.5463730121034,-0.00568423521743699,-0.751184790033886,NA,-0.387268287563722,-0.005254055759531,0.0499047482803352,39.3277208746293,NA,NA,3.38671794252294,327.870023283154,3.85019825356014,5.87949999066287,3.40844339282621,0.782327060107702,-8.15155655728801,NA,-0.906130563177534
2005-08-31,123.923905521637,0.537246528111943,0.68769191321166,-1.96671512219009,5.47733554818113,-0.0093307396640256,-0.832197069378081,NA,0.213677057691009,-0.0282654467919013,0.0482442031277755,17.1087429520786,NA,NA,2.8002689936888,176.138750278811,5.70986818153594,5.93730247965313,6.75172267600356,-0.111238508459949,4.89113279929479,NA,-1.06290448882848
2005-09-30,44.0801384357923,4.92811499423356,-0.51961921921652,4.01181827916263,-6.40772813376982,0.0476092733136883,-0.707406663073892,1.16845530489567,-1.98540302266137,0.191081054674612,0.0248463074044185,11.8773022363452,NA,NA,2.20848173975079,42.3757358515124,0.169350854031272,-0.687802108428532,2.59488530145724,-0.662933482316071,3.93697086363006,NA,-1.11303957790084
2005-10-31,42.1971211837803,5.31874482562183,1.34301703878666,7.88960475482035,-8.81057977753653,0.0279286436979853,-0.708606042892762,NA,1.21549295948645,-0.0846140212239472,0.0631701699667326,56.6345772261614,NA,NA,6.01070751645051,63.5822629681065,1.92803314737476,-5.30227635188018,0.33777555998174,0.101155926307458,5.98527224027798,NA,-1.15671597439218
2005-11-30,177.194539130189,4.80915287877726,1.3055987513508,7.66675128329755,-1.13298112690599,-0.0405811847978685,-0.69384855017135,NA,0.916366492241738,-0.105986889794299,0.0421453841450374,34.3817464202597,NA,NA,3.30629765952948,312.75961459544,3.68530193789504,0.787417171000129,5.88023774237151,0.461992043631324,4.03535153379873,NA,-1.27643369807648
2005-12-31,134.992077639604,3.19935601020038,0.828123982605533,6.54336484310878,9.0233060743348,-0.0265268148021583,-0.700812785045487,0.186315326904465,0.517219063711802,-0.00421532773600535,0.0311147752734228,45.1199883173726,NA,NA,3.79460350472924,130.909073700361,3.64054410192072,5.87481588191433,8.52211613942103,0.150548204338236,-0.913476651247478,NA,-1.34920208549789
2006-01-31,202.731021396056,3.08937107639173,1.09059079668046,6.71955241276857,8.95652008239882,-0.0349802390320521,-0.739415442889099,NA,0.0180521620039323,-0.069128957369635,0.0234489724454851,55.8504814162327,NA,NA,3.47497638779134,255.031923249717,0.993146515780467,0.653457202564361,1.06325504192477,0.311368373069237,8.13810228969952,NA,-1.77303047320057
2006-02-28,195.423748680424,3.87921493385185,0.472997257705188,5.39542097079144,4.66489915349904,-0.0228099549227919,-0.865163444640025,NA,-0.0811327247745787,-0.0188338645751301,0.0330606524517907,37.5744042155722,NA,NA,4.25692964395533,283.129446210354,2.36081541948801,4.21687855465216,11.0034987406772,-0.140950316807757,4.18940296119993,NA,-1.83074842975714
2006-03-31,142.796585252575,2.36890443908126,0.70534142980934,4.5710774956919,7.04668154384851,-0.0239157733108134,-0.884621028442158,3.00394912091047,0.119665891483562,0.0351677743116879,0.0351617785456891,43.2929352141238,NA,NA,1.24983693367325,285.20292554912,1.75900803429304,16.6586173598797,10.4426915264728,-0.590834493139321,16.2397399678139,NA,-1.77129250726055
2006-04-30,109.575856872375,3.25845644858052,0.307621377122524,3.7466289659845,5.70010550966015,-0.0254023693439358,-0.887792336547488,NA,0.320449498885648,0.0039294868640431,0.0324105850002263,50.0072529106199,NA,NA,2.55284008050532,133.253644232862,3.38373770837809,2.15718079636282,9.98067769010602,1.0207312159489,9.2884279141017,NA,-1.60554900985314
2006-05-31,43.487889299689,1.74788781885013,0.219835163774354,3.62218236018373,-2.45794775228529,-0.0100655483785904,-0.948089665982297,NA,-0.178780414461028,0.0892569945106577,0.0252931726518526,14.7185358037931,NA,NA,1.06508090801178,14.2828852284279,2.13101778992569,2.58249798343778,9.51730152237134,0.41513470511045,-1.66521859537655,NA,-1.60793034943679
2006-06-30,119.259008294383,0.0372154063906507,0.431980853894442,2.19784465680415,3.49017162240997,0.0075757276958554,-0.916074263221581,-1.47868383913136,0.321977639550827,-0.0881251795104856,0.042287053757788,47.4279623923756,NA,NA,0.285701239752868,56.2919315026649,0.496861627118356,10.9152392546368,7.55240731406324,0.670957820595257,-0.621884956060661,NA,-1.69994796017257
2006-07-31,83.6155396163241,1.02645606770261,-0.055943488387599,2.67372283436026,3.4438548913845,0.0141859625877892,-0.920416070392515,NA,-0.0772748509714936,0.0396571679232951,0.0260919598408684,12.1367111751001,NA,NA,1.61384289928887,170.28206602242,1.07728256813863,1.53607494349206,-0.114160644023816,0.17693199300413,6.41774343660957,NA,-1.88454306611131
2006-08-31,82.2838090253768,1.71562665928653,0.636060201057843,2.54992387136657,0.902493312276874,0.00430182658991125,-0.888773171914764,NA,0.323463602079303,-0.0176130661812368,-0.00668994568833835,7.84596065069897,NA,NA,-0.951352289820022,149.254571754541,-0.431706038830974,-2.77432461646415,8.41744193890464,0.859157039713547,-0.547018812805664,NA,-2.1163498390883
2006-09-30,71.9901422814075,0.204744037642968,0.307989986360382,4.32655474633766,4.46547814272563,-0.0106195341149264,-0.895032901219846,-1.76162407926606,-0.27580551318949,0.00266562650500068,0.00188138332327793,2.55688931790473,NA,NA,2.88925749598646,124.210731665875,0.365909154392085,1.06471090830041,-4.85294064635692,1.49997848904692,6.48314290025381,NA,-2.12025936793491
2006-10-31,115.460865144282,-0.60617494072757,-0.0301560683503712,-0.796277562211998,12.8322006403694,-0.00234105896677528,-0.916227895710675,NA,-0.17508070867058,-0.00601474625850688,0.00808192511414902,-13.7293243245502,NA,NA,4.33481408026854,-15.8481712767316,0.966141495990328,5.53385185131796,-1.72546410901403,1.12704725792992,0.507543180348194,NA,-2.23314749585854
2006-11-30,126.422303373866,-1.71711341932454,0.141620101055197,-3.61846607576788,11.5020520628467,0.00981902187741014,-1.00822826691025,NA,-0.174360496256674,0.0294391010370917,0.0112033440208992,1.98849822206677,NA,NA,3.28445928658653,186.07914589357,0.765004334146283,10.4137685461207,0.499715841727795,0.994646580647988,5.52549663203767,NA,-2.40076170167736
2006-12-31,107.600782730026,-0.628054541647387,1.4033165587067,-2.23990381581541,11.2744236677961,-8.17899956302381e-05,-0.968022138763913,1.15508787446132,0.926356612159522,-0.0112379609968543,0.0106272943507064,9.711535456488,NA,NA,0.437334938500584,160.993966143626,0.158511017042493,8.28513132624101,-5.77755650333699,0.749608651992208,-1.46368214011759,NA,-2.33773869816399
2007-01-31,205.722628972627,-1.6389814511956,-0.385068631266251,-2.86048380384013,16.6487067128562,0.0151077982619651,-1.04378811140751,NA,-0.572927895314699,-0.0255999911532894,0.0141530657864739,28.440965877446,NA,NA,2.79258285957098,202.897572440284,2.24267489286146,-3.77138947478902,3.5425631465861,0.856421027558099,-5.46067853155737,NA,-2.28142948380536
2007-02-28,55.5141678615357,2.05012270853135,0.656462595265957,-2.78009906132747,11.2242924556656,0.0156581540240039,-1.07892784262097,NA,0.927787469427955,0.0124405052143356,0.0153543303745365,24.1779679836733,NA,NA,2.54934487335802,55.7912477503922,1.01350930978572,13.9248764765629,-0.440080917708479,1.15607819445721,-1.45577725951164,NA,-2.38261613478261
2007-03-31,115.701725156617,0.739274794034017,0.787908302432938,4.10135739023708,8.50057215386279,-0.021686213342173,-0.933721322378369,-1.42858850399425,0.128504194494778,-0.0471571685172975,0.0143566582574084,7.92372027390221,NA,NA,2.20676280342187,209.676275040797,-1.03297238400219,3.25459951382903,-1.12564440542625,2.14135759001361,-8.4397163034105,NA,-2.46381096195449
2007-04-30,107.032369898629,0.628491661812923,0.159266554364303,-0.416007470631975,7.37693706508638,-0.0110337288451184,-0.942037968769506,NA,0.629223767993063,0.0294263927578014,0.0190519658579366,9.67940124686538,NA,NA,0.963978473322826,23.5539372783455,0.399243159680267,-5.70155002945842,-1.01428302577274,-0.434202124574777,-6.413860951994,NA,-2.26736598909841
2007-05-31,105.210078099474,1.0177901683686,0.380535415189665,5.26791333457992,8.75277844697494,-0.0213135059083236,-1.00695886541164,NA,-0.0700523219698976,-0.0563732765686689,0.0194858971692872,18.4461894012952,NA,NA,1.52013370662108,125.425517429886,1.4061692890156,0.737098180232808,-0.206152487953481,0.151680601700326,-8.37957649400218,NA,-2.08190460021051
2007-06-30,82.8965359757401,1.9071871702016,0.251712949038637,4.15322678438729,5.92748755716704,0.0121645326469309,-1.05606953884754,-0.0123369017563122,-0.0693225872868103,0.0302081249585779,0.0196100967779605,16.2252632359242,NA,NA,1.27437032687693,50.2922984622643,2.58381935218634,15.3356754895421,13.398591498826,-0.0268089713709065,-1.3382282181751,NA,-1.60549424399415
2007-07-31,84.7534297440141,-0.303300476187559,-0.207202779959169,-1.95996014269537,11.2004556533013,0.0223103525543383,-1.00697413171943,NA,-0.068585539850382,-0.0113586565876378,0.0199026600038591,12.0178012494847,NA,NA,2.92583015765061,-56.8444366576708,0.956029517261264,17.5678260339397,2.89979322536017,0.740865434727819,3.7088185867472,NA,-1.92888635183668
2007-08-31,124.442445620883,0.0863440857016542,0.103786292325861,-2.47154046815352,4.37107399301615,0.00259524983054523,-0.683345223464403,NA,0.132137751770704,0.0161579839285145,0.0434312000743536,-27.1750180592906,NA,NA,1.37365502250233,-48.9834049630727,0.247428952562714,14.5269893302037,-4.4027030175565,0.939123546614608,3.76019863202467,NA,-1.62002791319056
2007-09-30,109.625269822935,1.67613771236978,0.334678230023339,-1.58140721347264,4.5387338339503,-0.00778405964383861,-0.596748406736086,-0.0958425216703329,0.332825848718979,-0.0260145871801732,0.0232079661798884,-4.35201619166935,NA,NA,2.51698674499237,53.8766765129061,0.0552205066535833,6.80660489511232,3.59094706087046,0.707882721962701,5.81454662891726,NA,-1.45597500445488
2007-10-31,72.9635885667554,0.66574382936362,-0.194532956511322,-4.29094406487009,2.20282643374226,0.00810480593755707,-0.722783767536117,NA,-0.466520316331444,0.0411059381993225,-0.0430050470715508,7.4729602287765,NA,NA,1.55496714868094,52.7140224061171,1.17660702809675,18.2001122454439,3.88188759337921,0.721668031868469,6.87049728868491,NA,-1.46368181688108
2007-11-30,105.119088068933,-0.645168367711584,0.326150033057325,-1.50156487220018,-2.4372569499694,0.0197719443049566,-0.436136203698082,NA,0.534100189293552,0.0181294144073505,-0.0130399228238851,26.2856003622046,NA,NA,-0.213261942871668,83.5069238202513,0.508791365455124,18.8009508979765,2.67138374768263,1.06560383806088,0.926685322587596,NA,-1.19986302989754
2007-12-31,126.753454546053,-2.05657336726767,-0.303269802171057,2.18679209759613,-2.88212505954606,0.034339629310928,-0.143295480956542,0.220851836635721,-0.0653117017319191,0.0304421411048581,0.0255960843567015,22.086386382942,NA,-8.18767145093052,0.211441293894751,81.2567784239152,0.448976367291557,1.90256036948855,-9.34053863296277,0.378542745390879,0.981745441885253,NA,-0.967880920186668
2008-01-31,129.528374214705,-1.26844565771648,-0.122789463096807,-2.72581142242205,0.167613362650783,0.030132299528456,0.0961688901373541,NA,-0.364755056733743,-0.0327552249049192,-0.202416496730963,11.8758004653156,NA,14.3408904406724,-2.57178131745955,-16.0350161142846,-7.10563511783104,0.898380176758145,-22.2538537053004,-0.34736059715236,2.03431235783784,NA,-1.07944362909252
2008-02-29,82.1055332914741,-3.3807597274698,-0.782405950620263,-6.03931369919564,-7.28865042574027,0.0148341472778567,0.375838914183971,NA,-0.364228943037806,0.0180860811080898,-0.219182915871888,3.65432478365226,NA,-8.25370810129732,-1.06378795337429,-106.367062125742,-1.85784024134978,-13.2181501634364,-24.1685356260738,-0.587255245041443,-6.91697921829471,NA,-0.444902155102006
2008-03-31,56.1466179929482,-2.49349006493945,-0.842116265641763,-4.45365299966558,-8.45152516708065,0.0225871391634592,0.662296595783677,-4.56229662646611,-0.263732427969992,0.0416324190926592,-0.0809785544261042,-4.57755848772105,NA,16.657901708726,-3.86543679028927,-76.7379619418492,-2.21043615470177,-20.253591134317,-18.8845585520264,-0.199723419336221,-3.87349457525242,NA,0.213606789012247
2008-04-30,-204.686685464286,-3.70661115853729,-0.851917409061644,-7.06876759077279,-15.2216196037318,0.0162628555345055,0.561730000142896,NA,-0.863264578856188,-0.0160656069341449,0.0411129105656074,-27.8193671744774,NA,-4.66521753116288,-2.67758600464424,-268.146317894001,0.433779990675866,-8.31450321910529,-25.3018966399016,0.259411169481918,-6.83659900177535,NA,0.345985451516574
2008-05-31,-125.73269086364,-3.32009749667512,-0.941806381780245,-5.78459573945818,-17.8995424780551,0.0155018459566961,0.307950569091434,NA,-0.662824463022278,0.0148242629283041,-0.00448236203448035,-3.07061910228979,NA,-4.48807489496835,-4.90109377287894,-205.59073231359,0.172011043346032,-8.80744690102309,-20.1205240464429,0.608352078739403,-7.80765778660355,NA,0.0944088079500363
2008-06-30,-146.101143131597,-2.33392356776476,-0.851780184697904,-5.90107571266265,-21.1859025324121,0.0135201932077455,0.222501346190695,-0.145330710603799,-0.262411147794147,0.0385962401921135,0.0600996821989535,-28.3308320968314,NA,-2.60871116901452,-4.03681827143312,-200.069807532011,-3.09854014812841,-12.8389826632922,-20.8404149283938,1.7270147529366,-5.78803621847706,NA,0.183833219133082
2008-07-31,-152.683167756641,-1.44806386021805,-1.56183581871496,-5.61814577732716,-16.281308509164,0.0370698553672187,0.389295504872213,NA,-0.562023700497682,0.0325013057217019,0.0451201454907706,-42.5995239837752,NA,-5.30920990966662,-5.17669856772609,-225.582145880656,-0.980670735184553,-9.61567098913429,-20.2615434424978,1.93832988228776,-8.77909958613594,NA,0.323285088400731
2008-08-31,-289.489149365188,-2.16249286244678,-1.64197028473175,1.36425579960739,-14.3863691506725,0.0607037898256229,0.489627170948476,NA,-1.56166118845877,0.0790426455013673,0.0419458590801706,-40.8762125887943,NA,-2.55384480382996,-2.61242998119316,-308.126349690919,-0.377177869259505,-5.1279887148542,-21.6838837454982,1.37568951711119,-12.7822131783202,NA,0.0983963731836832
2008-09-30,-215.529472583656,-5.07718506286279,-3.36218058364861,1.54619075120008,-7.0016931992989,0.0408701094173569,0.841890037331539,-4.3282932154053,NA,0.0639337578048012,0.144784581722842,-52.1604157375618,NA,-1.28013856449408,-0.74450506629816,-490.701021294194,-1.49085870179039,-12.1606411852508,-2.00740999413857,0.525647354144321,-17.79874228377,NA,0.499330466744604
2008-10-31,-309.814522038462,-14.0921149498779,-1.54246371636588,-17.37227918949,-19.6278893974046,0.0569901022891367,2.26895831641397,NA,0.938992760542867,0.018784436700786,0.302103471172243,-97.4516512557507,NA,-3.03802373060435,-6.07341637750497,-512.304763021874,-6.12451038421432,-29.8115316462872,-41.9320963451624,-0.236647049748834,-26.8257267944901,NA,1.08161872771413
2008-11-30,-284.354682356022,-13.307257011904,-3.27281668378389,-20.8910922894038,-21.8655664873511,0.0928299413795468,2.88065427253641,NA,-1.36071393714618,0.0844844425307208,-0.536265606688443,-82.7494369690341,NA,6.32657723689602,-5.89965646927736,-758.936177205352,-12.9809300679684,-26.3785633439263,-45.0579169553131,-1.75304016940047,-31.8589990335558,NA,1.27928457821495
2008-12-31,-484.160338162754,-17.8225857373528,-4.013236486803,-21.7101868154822,-17.0153332114998,0.0982791773879164,3.19952744276674,-10.6112269404986,-2.96044183939633,0.0765581022479605,-0.195318967212873,-154.053290703085,NA,14.6965457535808,-8.22371789607926,-738.593866176022,-10.7530825865994,-29.0596395241312,-41.7848459813341,-1.88906170107793,-31.898112936313,NA,0.3213658703842
